"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 04 14:50:12 EET 2022","Fri Feb 04 14:50:20 EET 2022","8183","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#0 User can come to the Responsible Gambling page","#0 User can come to the Responsible Gambling page",""
"passed","Fri Feb 04 14:50:48 EET 2022","Fri Feb 04 14:50:50 EET 2022","1508","","404 error page functionality testing.","","404 error page functionality testing.","#6 Player can click ""Go to lobby"" button and after that it will redirect to Home page.","#6 Player can click ""Go to lobby"" button and after that it will redirect to Home page.",""
"failed","Fri Feb 04 14:39:44 EET 2022","Fri Feb 04 14:40:15 EET 2022","31216","","Inbox functionality testing","","Inbox functionality testing","#10 Deleting a message from the inbox which is marked as new should decrease the unread message count badge","#10 Deleting a message from the inbox which is marked as new should decrease the unread message count badge",""
"passed","Fri Feb 04 14:51:40 EET 2022","Fri Feb 04 14:51:58 EET 2022","17216","","Spin Zone functionality testing","","Spin Zone functionality testing","#5 Player can open 'Deposit' modal","#5 Player can open 'Deposit' modal",""
"passed","Fri Feb 04 14:46:58 EET 2022","Fri Feb 04 14:47:03 EET 2022","5185","","Registration > Step 2","","Registration > Step 2","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.",""
"passed","Fri Feb 04 14:51:16 EET 2022","Fri Feb 04 14:51:29 EET 2022","12796","","My Account -> Deposit","","My Account -> Deposit","#3 Check user is able to fill in details of required fields for card deposits","#3 Check user is able to fill in details of required fields for card deposits",""
"passed","Fri Feb 04 14:52:55 EET 2022","Fri Feb 04 14:53:12 EET 2022","16377","","Spin Zone functionality testing","","Spin Zone functionality testing","#10 Player can close game","#10 Player can close game",""
"passed","Fri Feb 04 14:40:45 EET 2022","Fri Feb 04 14:41:05 EET 2022","20810","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#7 Player can open the Deposit Limits Delete modal on delete icon click.","#7 Player can open the Deposit Limits Delete modal on delete icon click.",""
"passed","Fri Feb 04 14:51:58 EET 2022","Fri Feb 04 14:52:12 EET 2022","14303","","Spin Zone functionality testing","","Spin Zone functionality testing","#6 Player can see total bonus balance","#6 Player can see total bonus balance",""
"passed","Fri Feb 04 14:45:47 EET 2022","Fri Feb 04 14:45:52 EET 2022","5181","","Recover Password","","Recover Password","#04 Player can select the 'Cancel and Back To Login' link and is displayed the login section.","#04 Player can select the 'Cancel and Back To Login' link and is displayed the login section.",""
"passed","Fri Feb 04 14:51:29 EET 2022","Fri Feb 04 14:51:43 EET 2022","13426","","My Account -> Deposit","","My Account -> Deposit","#4 Check user is able to select Instant Bank Transfer and is provided with the correct information for this payment method","#4 Check user is able to select Instant Bank Transfer and is provided with the correct information for this payment method",""
"passed","Fri Feb 04 14:45:00 EET 2022","Fri Feb 04 14:45:30 EET 2022","30272","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#14 User cannot set a Loss Limit higher than the maximum amount. ","#14 User cannot set a Loss Limit higher than the maximum amount. ",""
"passed","Fri Feb 04 14:47:59 EET 2022","Fri Feb 04 14:48:11 EET 2022","12079","","Registration > Step 4","","Registration > Step 4","#10 User can click and view the T&Cs.","#10 User can click and view the T&Cs.",""
"passed","Fri Feb 04 14:39:09 EET 2022","Fri Feb 04 14:39:13 EET 2022","4544","","Log In","","Log In","#05 Player can close the login modal.","#05 Player can close the login modal.",""
"passed","Fri Feb 04 14:50:40 EET 2022","Fri Feb 04 14:50:49 EET 2022","8268","","Home => Terms & Conditions","","Home => Terms & Conditions","#3 User can come to the Gambling commission page from terms and conditions page","#3 User can come to the Gambling commission page from terms and conditions page",""
"passed","Fri Feb 04 14:40:37 EET 2022","Fri Feb 04 14:40:46 EET 2022","9405","","Inbox functionality testing","","Inbox functionality testing","#12 Player with less than 15 messages should not be able to view more","#12 Player with less than 15 messages should not be able to view more",""
"passed","Fri Feb 04 14:40:46 EET 2022","Fri Feb 04 14:41:08 EET 2022","22331","","Inbox functionality testing","","Inbox functionality testing","#13 Unread message count is not present on Inbox navigation bar icon if no messages","#13 Unread message count is not present on Inbox navigation bar icon if no messages",""
"passed","Fri Feb 04 14:44:19 EET 2022","Fri Feb 04 14:44:42 EET 2022","23170","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#19 Player can continue with chosen 6 months option to 'Self Exclusion' and confirming modal should display.","#19 Player can continue with chosen 6 months option to 'Self Exclusion' and confirming modal should display.",""
"passed","Fri Feb 04 14:37:39 EET 2022","Fri Feb 04 14:37:51 EET 2022","12503","","Inbox functionality testing","","Inbox functionality testing","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages","#1 Unread message count is present on Inbox navigation bar icon if player has unread messages",""
"passed","Fri Feb 04 14:38:46 EET 2022","Fri Feb 04 14:38:55 EET 2022","9420","","Log In","","Log In","#01 Player can open the Log In modal and is displayed with the correct fields.","#01 Player can open the Log In modal and is displayed with the correct fields.",""
"passed","Fri Feb 04 14:37:58 EET 2022","Fri Feb 04 14:38:05 EET 2022","7460","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#3 User can come to the Merkur Casino page from Privacy Policy page","#3 User can come to the Merkur Casino page from Privacy Policy page",""
"failed","Fri Feb 04 14:50:42 EET 2022","Fri Feb 04 14:50:48 EET 2022","6143","","404 error page functionality testing.","","404 error page functionality testing.","#5 Player can click ""Login"" button, open login window and successfully login.","#5 Player can click ""Login"" button, open login window and successfully login.",""
"passed","Fri Feb 04 14:47:31 EET 2022","Fri Feb 04 14:47:39 EET 2022","7563","","Registration > Step 3","","Registration > Step 3","#08 User cannot enter invalid characters into the Address Line 2 field.","#08 User cannot enter invalid characters into the Address Line 2 field.",""
"passed","Fri Feb 04 14:46:02 EET 2022","Fri Feb 04 14:46:18 EET 2022","16480","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#04 Player cannot submit the Change Password form with blank details.","#04 Player cannot submit the Change Password form with blank details.",""
"passed","Fri Feb 04 14:45:18 EET 2022","Fri Feb 04 14:45:33 EET 2022","14734","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes",""
"passed","Fri Feb 04 14:42:36 EET 2022","Fri Feb 04 14:42:51 EET 2022","15133","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#8 Player can successfully delete their 'Time Limit' on delete icon click.","#8 Player can successfully delete their 'Time Limit' on delete icon click.",""
"passed","Fri Feb 04 14:43:36 EET 2022","Fri Feb 04 14:43:56 EET 2022","20141","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#16 Player cannot set Deposit Limit lower than the minimum amount.","#16 Player cannot set Deposit Limit lower than the minimum amount.",""
"passed","Fri Feb 04 14:45:52 EET 2022","Fri Feb 04 14:46:00 EET 2022","8333","","Recover Password","","Recover Password","#05 Player receives 'Sent' success feedback on submitting a valid email address.","#05 Player receives 'Sent' success feedback on submitting a valid email address.",""
"passed","Fri Feb 04 14:46:53 EET 2022","Fri Feb 04 14:46:56 EET 2022","3085","","Registration > Step 1","","Registration > Step 1","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.",""
"passed","Fri Feb 04 14:39:05 EET 2022","Fri Feb 04 14:39:27 EET 2022","22573","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#1 Player can view their deposit limits.","#1 Player can view their deposit limits.",""
"passed","Fri Feb 04 14:43:51 EET 2022","Fri Feb 04 14:44:09 EET 2022","18136","","My Profile > Contact Details","","My Profile > Contact Details","# Player can select to edit their telephone number and close the modal to cancel out of the process.","# Player can select to edit their telephone number and close the modal to cancel out of the process.",""
"passed","Fri Feb 04 14:47:31 EET 2022","Fri Feb 04 14:47:48 EET 2022","16855","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly",""
"passed","Fri Feb 04 14:39:18 EET 2022","Fri Feb 04 14:39:30 EET 2022","11694","","Homepage","","Homepage","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)","#11 User is displayed with the correct cash balance format in the dropdown card when balance exceeds 9999 (five figure balance)",""
"skipped","Fri Feb 04 14:41:02 EET 2022","Fri Feb 04 14:41:02 EET 2022","1","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#4 Player cannot continue with 'Self Exclusion' if a reason is not selected.","#4 Player cannot continue with 'Self Exclusion' if a reason is not selected.",""
"failed","Fri Feb 04 14:52:29 EET 2022","Fri Feb 04 14:52:57 EET 2022","27746","","My Account -> Deposit","","My Account -> Deposit","#8 Check user is displayed with a declined modal when safecharge returns a declined response","#8 Check user is displayed with a declined modal when safecharge returns a declined response",""
"passed","Fri Feb 04 14:38:34 EET 2022","Fri Feb 04 14:38:48 EET 2022","13817","","Inbox functionality testing","","Inbox functionality testing","#5 Player can open message, removing the new badge from a message and decreasing the unread message count badge","#5 Player can open message, removing the new badge from a message and decreasing the unread message count badge",""
"passed","Fri Feb 04 14:41:34 EET 2022","Fri Feb 04 14:41:56 EET 2022","22997","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#5 Player can select a time limit from the drop down menu.","#5 Player can select a time limit from the drop down menu.",""
"passed","Fri Feb 04 14:48:23 EET 2022","Fri Feb 04 14:48:32 EET 2022","8984","","Registration > Step 4","","Registration > Step 4","#12 User can click on confirm checkbox and click success registration button.","#12 User can click on confirm checkbox and click success registration button.",""
"passed","Fri Feb 04 14:50:20 EET 2022","Fri Feb 04 14:50:48 EET 2022","27992","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page","#1 User can come to the Be Gamble Aware page from Responsible Gambling page",""
"passed","Fri Feb 04 14:38:24 EET 2022","Fri Feb 04 14:38:34 EET 2022","10377","","Inbox functionality testing","","Inbox functionality testing","#4 Player can see their message list, with messages displaying the correct information (if messages > 1)","#4 Player can see their message list, with messages displaying the correct information (if messages > 1)",""
"passed","Fri Feb 04 14:40:27 EET 2022","Fri Feb 04 14:40:45 EET 2022","18244","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#2 Player can close the 'Time Limit' modal.","#2 Player can close the 'Time Limit' modal.",""
"passed","Fri Feb 04 14:50:20 EET 2022","Fri Feb 04 14:50:32 EET 2022","12381","","404 error page functionality testing.","","404 error page functionality testing.","#1 404 error page is displayed.","#1 404 error page is displayed.",""
"passed","Fri Feb 04 14:47:24 EET 2022","Fri Feb 04 14:47:31 EET 2022","6720","","Registration > Step 3","","Registration > Step 3","#07 User cannot enter invalid characters into the Address Line 1 field.","#07 User cannot enter invalid characters into the Address Line 1 field.",""
"passed","Fri Feb 04 14:38:16 EET 2022","Fri Feb 04 14:38:26 EET 2022","9933","","Homepage","","Homepage","#6 The details balance card is dismissed when the user clicks and drags the footer","#6 The details balance card is dismissed when the user clicks and drags the footer",""
