"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 02 10:53:59 EET 2022","Wed Feb 02 10:54:06 EET 2022","7325","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#0 User can come to the Responsible Gambling page","#0 User can come to the Responsible Gambling page",""
"passed","Wed Feb 02 10:55:38 EET 2022","Wed Feb 02 10:55:54 EET 2022","15921","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#3 Player can cancel out of the 'Time Limit' modal.","#3 Player can cancel out of the 'Time Limit' modal.",""
"passed","Wed Feb 02 11:03:45 EET 2022","Wed Feb 02 11:04:02 EET 2022","17347","","Footer functionality testing","","Footer functionality testing","#4 Player can see safer gambling logos","#4 Player can see safer gambling logos",""
"passed","Wed Feb 02 11:01:09 EET 2022","Wed Feb 02 11:01:16 EET 2022","7014","","Registration > Step 3","","Registration > Step 3","#04 City field is a mandatory field.","#04 City field is a mandatory field.",""
"passed","Wed Feb 02 11:00:59 EET 2022","Wed Feb 02 11:01:02 EET 2022","3515","","Registration > Step 2","","Registration > Step 2","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.","#11 User can enter valid details on Step 2 and progress to Step 3 of the registration process.",""
"passed","Wed Feb 02 11:04:40 EET 2022","Wed Feb 02 11:04:52 EET 2022","11905","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.","#7 Player can choose 6 months option for 'Self Exclusion' and this option should be selected.",""
"passed","Wed Feb 02 10:54:37 EET 2022","Wed Feb 02 10:54:42 EET 2022","4710","","Log In","","Log In","#05 Player can close the login modal.","#05 Player can close the login modal.",""
"skipped","Wed Feb 02 10:56:33 EET 2022","Wed Feb 02 10:56:33 EET 2022","2","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#4 Player cannot continue with 'Take A Break' if a reason is not selected.","#4 Player cannot continue with 'Take A Break' if a reason is not selected.",""
"passed","Wed Feb 02 10:54:31 EET 2022","Wed Feb 02 10:54:42 EET 2022","10963","","Logout","","Logout","#02 Player is logged out of site if clearing there cookies.","#02 Player is logged out of site if clearing there cookies.",""
"passed","Wed Feb 02 11:01:06 EET 2022","Wed Feb 02 11:01:14 EET 2022","7628","","Registration > Step 4","","Registration > Step 4","#06 User can opt in to receive Post marketing preferences.","#06 User can opt in to receive Post marketing preferences.",""
"passed","Wed Feb 02 10:55:35 EET 2022","Wed Feb 02 10:55:47 EET 2022","11841","","Inbox functionality testing","","Inbox functionality testing","#11 Player can delete a message using the message options, removing it from the list","#11 Player can delete a message using the message options, removing it from the list",""
"passed","Wed Feb 02 10:54:41 EET 2022","Wed Feb 02 10:54:56 EET 2022","14801","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#1 Player can view their deposit limits.","#1 Player can view their deposit limits.",""
"passed","Wed Feb 02 10:55:23 EET 2022","Wed Feb 02 10:55:37 EET 2022","14470","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#4 Player can cancel out of the Deposit Limits modal.","#4 Player can cancel out of the Deposit Limits modal.",""
"passed","Wed Feb 02 11:02:18 EET 2022","Wed Feb 02 11:02:25 EET 2022","6274","","Registration > Step 4","","Registration > Step 4","#05 User can opt in to receive SMS marketing preferences.","#05 User can opt in to receive SMS marketing preferences.",""
"passed","Wed Feb 02 10:56:05 EET 2022","Wed Feb 02 10:56:18 EET 2022","12563","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#7 Player can open the Deposit Limits Delete modal on delete icon click.","#7 Player can open the Deposit Limits Delete modal on delete icon click.",""
"passed","Wed Feb 02 10:57:19 EET 2022","Wed Feb 02 10:57:35 EET 2022","16236","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#12 Player can successfully set a monthly deposit limit if not already set.","#12 Player can successfully set a monthly deposit limit if not already set.",""
"passed","Wed Feb 02 10:58:25 EET 2022","Wed Feb 02 10:58:44 EET 2022","18491","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#16 Player cannot set Deposit Limit lower than the minimum amount.","#16 Player cannot set Deposit Limit lower than the minimum amount.",""
"passed","Wed Feb 02 10:55:07 EET 2022","Wed Feb 02 10:55:23 EET 2022","15887","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#3 Player can close the Deposit Limits modal.","#3 Player can close the Deposit Limits modal.",""
"passed","Wed Feb 02 11:03:42 EET 2022","Wed Feb 02 11:03:45 EET 2022","3158","","Footer functionality testing","","Footer functionality testing","#3 Player can see partners logos","#3 Player can see partners logos",""
"passed","Wed Feb 02 10:56:18 EET 2022","Wed Feb 02 10:56:40 EET 2022","22226","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#6 User can successfully update their loss limits in the Loss Limits Delete modal ","#6 User can successfully update their loss limits in the Loss Limits Delete modal ",""
"passed","Wed Feb 02 10:56:18 EET 2022","Wed Feb 02 10:56:33 EET 2022","14689","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#3 Player can press 'Back' button of the 'Take A Break' modal.","#3 Player can press 'Back' button of the 'Take A Break' modal.",""
"passed","Wed Feb 02 11:05:11 EET 2022","Wed Feb 02 11:05:23 EET 2022","11935","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#07 New password must contain a number.","#07 New password must contain a number.",""
"passed","Wed Feb 02 11:01:50 EET 2022","Wed Feb 02 11:01:56 EET 2022","6595","","Registration > Step 3","","Registration > Step 3","#14 User can enter valid details on Step 3 and progress to Step 4 of the registration process.","#14 User can enter valid details on Step 3 and progress to Step 4 of the registration process.",""
"passed","Wed Feb 02 10:59:58 EET 2022","Wed Feb 02 11:00:04 EET 2022","6266","","Registration > Step 1","","Registration > Step 1","#04 User can select the 'Recover' button on the 'Account already exists' drawer and is displayed the Recover Password form.","#04 User can select the 'Recover' button on the 'Account already exists' drawer and is displayed the Recover Password form.",""
"passed","Wed Feb 02 11:04:35 EET 2022","Wed Feb 02 11:04:46 EET 2022","11115","","My Account -> Deposit","","My Account -> Deposit","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method","#5 Check user is able to select Phone payment method and is provided with the correct information for this payment method",""
"passed","Wed Feb 02 10:54:56 EET 2022","Wed Feb 02 10:55:07 EET 2022","10726","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.","#2 Player is displayed 'Set Deposit Limit' text if no deposit limits are set.",""
"passed","Wed Feb 02 10:54:17 EET 2022","Wed Feb 02 10:54:31 EET 2022","14195","","Logout","","Logout","#01 Player can successfully logout.","#01 Player can successfully logout.",""
"passed","Wed Feb 02 11:04:33 EET 2022","Wed Feb 02 11:04:45 EET 2022","11736","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#04 Player cannot submit the Change Password form with blank details.","#04 Player cannot submit the Change Password form with blank details.",""
"passed","Wed Feb 02 10:57:38 EET 2022","Wed Feb 02 10:57:57 EET 2022","19487","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#10 User can successfully set a monthly loss limit if not already set ","#10 User can successfully set a monthly loss limit if not already set ",""
"passed","Wed Feb 02 10:53:41 EET 2022","Wed Feb 02 10:53:48 EET 2022","7754","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page","#1 User can come to the Eyas Gaming page from Privacy Policy page",""
"passed","Wed Feb 02 10:57:18 EET 2022","Wed Feb 02 10:57:38 EET 2022","19454","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#9 User can successfully set a weekly loss limit if not already set ","#9 User can successfully set a weekly loss limit if not already set ",""
"passed","Wed Feb 02 11:01:16 EET 2022","Wed Feb 02 11:01:23 EET 2022","6566","","Registration > Step 3","","Registration > Step 3","#06 Post Code field is a mandatory field.","#06 Post Code field is a mandatory field.",""
"passed","Wed Feb 02 10:59:53 EET 2022","Wed Feb 02 10:59:58 EET 2022","4701","","Registration > Step 1","","Registration > Step 1","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.","#03 User is prompted with the 'Account already exists' drawer if they enter an email address that already exists.",""
"passed","Wed Feb 02 11:00:10 EET 2022","Wed Feb 02 11:00:21 EET 2022","10640","","Recover Password","","Recover Password","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.","#06 Recover Password button displays 'Re-Send Email' text after a successful first attempt.",""
"passed","Wed Feb 02 10:57:11 EET 2022","Wed Feb 02 10:57:23 EET 2022","11643","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#9 Player can choose 3 weeks option for 'Take A Break' and this option should be selected.","#9 Player can choose 3 weeks option for 'Take A Break' and this option should be selected.",""
"passed","Wed Feb 02 11:00:36 EET 2022","Wed Feb 02 11:00:40 EET 2022","4667","","Registration > Step 2","","Registration > Step 2","#03 First Name is a mandatory field.","#03 First Name is a mandatory field.",""
"passed","Wed Feb 02 10:57:35 EET 2022","Wed Feb 02 10:57:49 EET 2022","13494","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#11 Player can continue with chosen 24 hours option to 'Take A Break' and confirming modal should display.","#11 Player can continue with chosen 24 hours option to 'Take A Break' and confirming modal should display.",""
"passed","Wed Feb 02 11:06:32 EET 2022","Wed Feb 02 11:06:47 EET 2022","14566","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#14 Player should be able to show/hide their inputs into the password fields.","#14 Player should be able to show/hide their inputs into the password fields.",""
"passed","Wed Feb 02 10:55:54 EET 2022","Wed Feb 02 10:56:08 EET 2022","13711","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#4 Player cannot continue with 'Time Limit' if a limit is not selected.","#4 Player cannot continue with 'Time Limit' if a limit is not selected.",""
"passed","Wed Feb 02 10:59:33 EET 2022","Wed Feb 02 10:59:45 EET 2022","12024","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#20 Player can open 'History' modal.","#20 Player can open 'History' modal.",""
"passed","Wed Feb 02 11:03:59 EET 2022","Wed Feb 02 11:04:14 EET 2022","14742","","My Account -> Deposit","","My Account -> Deposit","#2 Check user is able to exit out of the deposit modal using the x button","#2 Check user is able to exit out of the deposit modal using the x button",""
"passed","Wed Feb 02 11:01:36 EET 2022","Wed Feb 02 11:01:43 EET 2022","7028","","Registration > Step 3","","Registration > Step 3","#09 User cannot enter invalid characters into the City field.","#09 User cannot enter invalid characters into the City field.",""
"passed","Wed Feb 02 10:56:15 EET 2022","Wed Feb 02 10:56:24 EET 2022","8322","","Inbox functionality testing","","Inbox functionality testing","#15 Player is presented with an Empty Inbox image if the Inbox is empty (rather than a heading & message list)","#15 Player is presented with an Empty Inbox image if the Inbox is empty (rather than a heading & message list)",""
"passed","Wed Feb 02 10:56:58 EET 2022","Wed Feb 02 10:57:18 EET 2022","19683","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#8 User can successfully set a daily loss limit if not already set ","#8 User can successfully set a daily loss limit if not already set ",""
"passed","Wed Feb 02 10:57:53 EET 2022","Wed Feb 02 10:58:07 EET 2022","14593","","My Profile > Contact Details","","My Profile > Contact Details","# Player can select to edit their telephone number and close the modal to cancel out of the process.","# Player can select to edit their telephone number and close the modal to cancel out of the process.",""
"passed","Wed Feb 02 11:06:46 EET 2022","Wed Feb 02 11:07:01 EET 2022","14492","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#17 Player can press 'BACK' for confirmating modal after chosen for 6 months 'Self Exclusion' and should return to previous step.","#17 Player can press 'BACK' for confirmating modal after chosen for 6 months 'Self Exclusion' and should return to previous step.",""
"passed","Wed Feb 02 11:01:06 EET 2022","Wed Feb 02 11:01:09 EET 2022","3658","","Registration > Step 2","","Registration > Step 2","13 User is required to be 18 or over.","13 User is required to be 18 or over.",""
"passed","Wed Feb 02 10:56:33 EET 2022","Wed Feb 02 10:56:48 EET 2022","15275","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal","#9 Player can successfully update a daily deposit limit in the Deposit Limits Delete modal",""
"passed","Wed Feb 02 11:04:31 EET 2022","Wed Feb 02 11:04:46 EET 2022","14731","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#5 Player can edit their preferences and select just the email toggle, which upon saving updates the account area accordingly","#5 Player can edit their preferences and select just the email toggle, which upon saving updates the account area accordingly",""
"passed","Wed Feb 02 11:05:47 EET 2022","Wed Feb 02 11:06:05 EET 2022","18063","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly","#10 Player can unselect just email preferences using the email toggle (email already toggled on), which upon saving updates the account area accordingly",""
"passed","Wed Feb 02 10:54:57 EET 2022","Wed Feb 02 10:55:06 EET 2022","9343","","Inbox functionality testing","","Inbox functionality testing","#8 Player with 15 or more messages, view more button is shown","#8 Player with 15 or more messages, view more button is shown",""
"passed","Wed Feb 02 10:53:24 EET 2022","Wed Feb 02 10:53:25 EET 2022","1114","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#2 User can come to the Home page from ""Planned Maintenance"" error page","#2 User can come to the Home page from ""Planned Maintenance"" error page",""
"passed","Wed Feb 02 10:55:21 EET 2022","Wed Feb 02 10:55:41 EET 2022","20570","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#3 User can close the Loss Limits Edit modal","#3 User can close the Loss Limits Edit modal",""
"passed","Wed Feb 02 10:55:10 EET 2022","Wed Feb 02 10:55:19 EET 2022","9264","","Homepage","","Homepage","#12 Balance preview correctly displays £0.00 if user has no balance","#12 Balance preview correctly displays £0.00 if user has no balance",""
"passed","Wed Feb 02 10:59:45 EET 2022","Wed Feb 02 10:59:50 EET 2022","4764","","Registration > Step 1","","Registration > Step 1","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.","#01.1 User can leave the registration process by clicking the Home link and click 'Yes I want to leave'.",""
"passed","Wed Feb 02 11:05:23 EET 2022","Wed Feb 02 11:05:35 EET 2022","12221","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#08 New password must contain a combination of upper and lower case letters (all upper case).","#08 New password must contain a combination of upper and lower case letters (all upper case).",""
"passed","Wed Feb 02 10:55:06 EET 2022","Wed Feb 02 10:55:16 EET 2022","10101","","Inbox functionality testing","","Inbox functionality testing","#9 Player is presented with an updated list of messages when clicking view more button","#9 Player is presented with an updated list of messages when clicking view more button",""
"passed","Wed Feb 02 11:00:27 EET 2022","Wed Feb 02 11:00:46 EET 2022","18411","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#18 User can close 'How loss limits work' modal. ","#18 User can close 'How loss limits work' modal. ",""
"passed","Wed Feb 02 11:02:09 EET 2022","Wed Feb 02 11:02:15 EET 2022","6413","","Registration > Step 3","","Registration > Step 3","#16 Phone Number will display an error when entering non-numeric values into input.","#16 Phone Number will display an error when entering non-numeric values into input.",""
"passed","Wed Feb 02 10:56:02 EET 2022","Wed Feb 02 10:56:18 EET 2022","15678","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#2 Player can close the take a break modal.","#2 Player can close the take a break modal.",""
"passed","Wed Feb 02 10:54:11 EET 2022","Wed Feb 02 10:54:15 EET 2022","4117","","Home => Terms & Conditions","","Home => Terms & Conditions","#2 User can come to the privacy policy page from terms and conditions page","#2 User can come to the privacy policy page from terms and conditions page",""
"passed","Wed Feb 02 10:54:19 EET 2022","Wed Feb 02 10:54:23 EET 2022","4769","","Home page => Responsible Gambling page","","Home page => Responsible Gambling page","#3 User can come to the Gamble Stop page from Responsible Gambling page","#3 User can come to the Gamble Stop page from Responsible Gambling page",""
"passed","Wed Feb 02 11:06:34 EET 2022","Wed Feb 02 11:06:46 EET 2022","12055","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.","#16 Player can continue with chosen 5 years option to 'Self Exclusion' and confirming modal should display.",""
"passed","Wed Feb 02 10:57:57 EET 2022","Wed Feb 02 10:58:17 EET 2022","19605","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#11 User can successfully set their Loss Limit to the minimum allowed value and will receive a success toast on submitting the new amount. ","#11 User can successfully set their Loss Limit to the minimum allowed value and will receive a success toast on submitting the new amount. ",""
"passed","Wed Feb 02 10:53:49 EET 2022","Wed Feb 02 10:54:00 EET 2022","10766","","Homepage","","Homepage","#4 The details balance card is dismissed when the user clicks it","#4 The details balance card is dismissed when the user clicks it",""
"passed","Wed Feb 02 10:54:57 EET 2022","Wed Feb 02 10:55:02 EET 2022","4521","","Log In","","Log In","#13 Player should be able to show/hide their input into the Password field.","#13 Player should be able to show/hide their input into the Password field.",""
"passed","Wed Feb 02 10:58:28 EET 2022","Wed Feb 02 10:58:42 EET 2022","14256","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#15 Player can choose to view the 'Self Exclusion' service from the 'Take A Break' modal.","#15 Player can choose to view the 'Self Exclusion' service from the 'Take A Break' modal.",""
"passed","Wed Feb 02 10:58:33 EET 2022","Wed Feb 02 10:58:47 EET 2022","14202","","My Profile > Contact Details","","My Profile > Contact Details","#06 Player can update country code number.","#06 Player can update country code number.",""
"passed","Wed Feb 02 10:53:35 EET 2022","Wed Feb 02 10:53:37 EET 2022","1749","","Expired Link Error","","Expired Link Error","#6 User can click on Recover Password button and see Reset your password window ","#6 User can click on Recover Password button and see Reset your password window ",""
"passed","Wed Feb 02 10:54:10 EET 2022","Wed Feb 02 10:54:18 EET 2022","8510","","Homepage","","Homepage","#6 The details balance card is dismissed when the user clicks and drags the footer","#6 The details balance card is dismissed when the user clicks and drags the footer",""
"passed","Wed Feb 02 11:01:43 EET 2022","Wed Feb 02 11:01:50 EET 2022","6193","","Registration > Step 3","","Registration > Step 3","#11 User cannot enter invalid characters into the Post Code field.","#11 User cannot enter invalid characters into the Post Code field.",""
"passed","Wed Feb 02 11:03:55 EET 2022","Wed Feb 02 11:04:06 EET 2022","11252","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes","#2 Player can edit their preferences and exit using the x close button within the modal discarding changes",""
"passed","Wed Feb 02 10:53:20 EET 2022","Wed Feb 02 10:53:23 EET 2022","2788","","User come to the 'Planned Maintenance' error page","","User come to the 'Planned Maintenance' error page","#0 User come to the ""Planned Maintenance"" error page","#0 User come to the ""Planned Maintenance"" error page",""
"passed","Wed Feb 02 10:54:01 EET 2022","Wed Feb 02 10:54:12 EET 2022","11058","","Inbox functionality testing","","Inbox functionality testing","#3 New messages are marked with a NEW message sticker","#3 New messages are marked with a NEW message sticker",""
"passed","Wed Feb 02 10:55:41 EET 2022","Wed Feb 02 10:55:58 EET 2022","16641","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#4 User can open the Loss Limits Delete modal on delete icon click ","#4 User can open the Loss Limits Delete modal on delete icon click ",""
"passed","Wed Feb 02 10:55:41 EET 2022","Wed Feb 02 10:56:02 EET 2022","21186","","My Account > Gambling Controls > Account Closure > Take A Break","","My Account > Gambling Controls > Account Closure > Take A Break","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.","#1 Player can select take a break menu item from 'Account Closure' and Take A Break contain is displayed.",""
"passed","Wed Feb 02 11:05:27 EET 2022","Wed Feb 02 11:05:38 EET 2022","10925","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.","#11 Player can choose 5 years option for 'Self Exclusion' and this option should be selected.",""
"passed","Wed Feb 02 11:01:20 EET 2022","Wed Feb 02 11:01:27 EET 2022","6539","","Registration > Step 4","","Registration > Step 4","#08 User can overwrite Select All option and de-select a preference.","#08 User can overwrite Select All option and de-select a preference.",""
"passed","Wed Feb 02 11:05:47 EET 2022","Wed Feb 02 11:05:58 EET 2022","11496","","My Account > Settings > Change Password","","My Account > Settings > Change Password","#10 New password must contain a minimum of 8 characters.","#10 New password must contain a minimum of 8 characters.",""
"passed","Wed Feb 02 10:54:07 EET 2022","Wed Feb 02 10:54:11 EET 2022","3738","","Home page => Privacy Policy page","","Home page => Privacy Policy page","#4 User can come to the ICO(Information Commissioner's office) page from Privacy Policy page","#4 User can come to the ICO(Information Commissioner's office) page from Privacy Policy page",""
"passed","Wed Feb 02 11:00:10 EET 2022","Wed Feb 02 11:00:17 EET 2022","6606","","Registration > Step 1","","Registration > Step 1","#06 User can not register with an email address that already exists.","#06 User can not register with an email address that already exists.",""
"passed","Wed Feb 02 10:56:56 EET 2022","Wed Feb 02 10:57:07 EET 2022","10700","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#8 Player can successfully delete their 'Time Limit' on delete icon click.","#8 Player can successfully delete their 'Time Limit' on delete icon click.",""
"passed","Wed Feb 02 10:56:48 EET 2022","Wed Feb 02 10:57:03 EET 2022","14878","","My Account > Gambling Controls > Deposit Limits","","My Account > Gambling Controls > Deposit Limits","#10 Player can successfully set a daily deposit limit if not already set.","#10 Player can successfully set a daily deposit limit if not already set.",""
"passed","Wed Feb 02 10:55:58 EET 2022","Wed Feb 02 10:56:18 EET 2022","20037","","My Account > Gambling Controls > Loss Limits","","My Account > Gambling Controls > Loss Limits","#5 User can close the Loss Limits Delete modal ","#5 User can close the Loss Limits Delete modal ",""
"passed","Wed Feb 02 11:04:02 EET 2022","Wed Feb 02 11:04:05 EET 2022","2929","","Footer functionality testing","","Footer functionality testing","#5 Player can see legal and company information","#5 Player can see legal and company information",""
"passed","Wed Feb 02 10:53:38 EET 2022","Wed Feb 02 10:53:43 EET 2022","5267","","404 error page functionality testing.","","404 error page functionality testing.","#5 Player can click ""Login"" button, open login window and successfully login.","#5 Player can click ""Login"" button, open login window and successfully login.",""
"passed","Wed Feb 02 11:00:22 EET 2022","Wed Feb 02 11:00:25 EET 2022","3389","","Registration > Step 1","","Registration > Step 1","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.","#11 User can successfully enter email address with a combination of valid symbols, numbers and letters.",""
"passed","Wed Feb 02 11:03:59 EET 2022","Wed Feb 02 11:04:13 EET 2022","14453","","My Account > Gambling Controls > Account Closure > Self Exclusion","","My Account > Gambling Controls > Account Closure > Self Exclusion","#2 Player can close the 'Self Exclusion' modal.","#2 Player can close the 'Self Exclusion' modal.",""
"passed","Wed Feb 02 10:56:39 EET 2022","Wed Feb 02 10:56:56 EET 2022","16563","","My Account > Gambling Controls > Play Reminders","","My Account > Gambling Controls > Play Reminders","#7 Player can successfully edit their 'Time Limit'.","#7 Player can successfully edit their 'Time Limit'.",""
"passed","Wed Feb 02 10:54:34 EET 2022","Wed Feb 02 10:54:42 EET 2022","8713","","Home => Terms & Conditions","","Home => Terms & Conditions","#6 User can come to the GamCare page from terms and conditions page","#6 User can come to the GamCare page from terms and conditions page",""
"passed","Wed Feb 02 11:02:15 EET 2022","Wed Feb 02 11:02:20 EET 2022","5286","","Registration > Step 3","","Registration > Step 3","#17 User cannot enter spaces into Phone Number field.","#17 User cannot enter spaces into Phone Number field.",""
"passed","Wed Feb 02 11:01:51 EET 2022","Wed Feb 02 11:01:58 EET 2022","7642","","Registration > Step 4","","Registration > Step 4","#12 User can click on confirm checkbox and click success registration button.","#12 User can click on confirm checkbox and click success registration button.",""
"passed","Wed Feb 02 11:01:58 EET 2022","Wed Feb 02 11:02:06 EET 2022","7205","","Registration > Step 4","","Registration > Step 4","#13 User doesn`t click on confirm checkbox, tries to click success registration button and error text is shown.","#13 User doesn`t click on confirm checkbox, tries to click success registration button and error text is shown.",""
"passed","Wed Feb 02 11:01:02 EET 2022","Wed Feb 02 11:01:09 EET 2022","6744","","Registration > Step 3","","Registration > Step 3","#03 Address Line 1 field is a mandatory field.","#03 Address Line 1 field is a mandatory field.",""
"passed","Wed Feb 02 11:06:20 EET 2022","Wed Feb 02 11:06:35 EET 2022","15046","","My Profile > Communications Preferences","","My Profile > Communications Preferences","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly","#12 Player can uneselect just phone preferences using the phone toggle (phone already toggled on), which upon saving updates the account area accordingly",""
"passed","Wed Feb 02 10:55:27 EET 2022","Wed Feb 02 10:55:34 EET 2022","7577","","Homepage","","Homepage","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00","#14 Casino amount does not display when total bonus amount is zero and displays correct total balance of £0.00",""
"passed","Wed Feb 02 11:05:06 EET 2022","Wed Feb 02 11:05:30 EET 2022","23820","","My Account -> Deposit","","My Account -> Deposit","#8 Check user is displayed with a declined modal when safecharge returns a declined response","#8 Check user is displayed with a declined modal when safecharge returns a declined response",""
"passed","Wed Feb 02 10:57:38 EET 2022","Wed Feb 02 10:57:53 EET 2022","15212","","My Profile > Contact Details","","My Profile > Contact Details","#03 Player can select to edit their telephone number and cancel out of the modal.","#03 Player can select to edit their telephone number and cancel out of the modal.",""
"passed","Wed Feb 02 10:55:19 EET 2022","Wed Feb 02 10:55:27 EET 2022","7996","","Homepage","","Homepage","#13 Balance details still correctly display balance of £0.00 if user has no cash balance","#13 Balance details still correctly display balance of £0.00 if user has no cash balance",""
